Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
,33,,,,,43.39599609375,-58.7493896484375,0.245283984375,-0.8312516784667969,0.0
,34,,,,,48.3489990234375,-56.304931640625,0.2959359558105469,-0.8119852844238281,0.0
,35,,,,,52.2125244140625,-53.9337158203125,0.3375762268066406,-0.7841215209960938,0.0
,36,,,,,55.99365234375,-51.0589599609375,0.3767305114746094,-0.7634049682617188,0.0
,37,,,,,59.637451171875,-47.2503662109375,0.4430234802246094,-0.7173106384277343,0.0
,38,,,,,62.87841796875,-43.0938720703125,0.523714453125,-0.66790166015625,0.0
,39,,,,,64.8284912109375,-39.9169921875,0.5977761291503907,-0.6325799377441407,0.0
,40,,,,,66.8975830078125,-35.9893798828125,0.6656228393554687,-0.6018158569335937,0.0
,41,,,,,68.719482421875,-31.5582275390625,0.7008409790039063,-0.5700159484863282,0.0
,42,,,,,68.5638427734375,-29.5623779296875,0.7485926330566407,-0.523714453125,0.0
,43,,,,,68.243408203125,-26.6876220703125,0.7865039245605469,-0.48248851318359376,0.0
,44,,,,,68.6004638671875,-22.613525390625,0.8324946716308594,-0.4619791259765625,0.0
,45,,,,,68.4173583984375,-18.4295654296875,0.8646053283691406,-0.43204370727539065,0.0
,46,,,,,69.085693359375,-12.3779296875,0.9001342163085938,-0.3694797180175781,0.0
,47,,,,,69.76318359375,-6.4910888671875,0.9075921752929688,-0.32172806396484377,0.0
,48,,,,,72.65625,3.22265625,0.889154443359375,-0.31323427734375003,0.0
,49,,,,,70.8251953125,6.11572265625,0.8888436950683594,-0.27490865478515625,0.0
,50,,,,,71.4019775390625,12.0025634765625,0.9059348510742188,-0.1985681579589844,0.0
,51,,,,,71.5118408203125,16.8365478515625,0.8972338989257813,-0.12533514404296875,0.0
,52,,,,,70.989990234375,21.3592529296875,0.885839794921875,-0.0758225830078125,0.0
,53,,,,,70.037841796875,26.605224609375,0.9009628784179687,0.01263709716796875,0.0
,54,,,,,69.122314453125,30.9906005859375,0.8986840576171875,0.08141605224609376,0.0
,55,,,,,68.0419921875,34.5245361328125,0.8841824707031251,0.15382040405273437,0.0
,56,,,,,66.082763671875,37.225341796875,0.8594261901855469,0.2088228515625,0.0
,57,,,,,64.947509765625,38.2965087890625,0.8515539001464844,0.2952108764648438,0.0
,58,,,,,62.4664306640625,41.7938232421875,0.8783818359375001,0.37610901489257814,0.0
,59,,,,,60.333251953125,44.20166015625,0.8412992065429687,0.4034548645019531,0.0
,60,,,,,58.154296875,45.59326171875,0.8223435607910157,0.44737395629882815,0.0
,61,,,,,54.38232421875,48.760986328125,0.8094992980957032,0.49595427246093754,0.0
,62,,,,,50.20751953125,51.8463134765625,0.8160250122070313,0.5404948608398438,0.0
,63,,,,,45.703125,56.2408447265625,0.7643372131347657,0.5501280578613281,0.0
,64,,,,,41.1346435546875,59.5550537109375,0.7377164428710937,0.5735377624511719,0.0
,65,,,,,32.7392578125,62.6678466796875,0.6896540405273438,0.6103096435546875,0.0
,66,,,,,31.5032958984375,66.119384765625,0.6622046081542969,0.6545394836425782,0.0
,67,,,,,26.7974853515625,69.0765380859375,0.577577490234375,0.6622046081542969,0.0
,68,,,,,22.760009765625,70.880126953125,0.5461919128417969,0.6598222045898438,0.0
,69,,,,,18.6767578125,72.0611572265625,0.49087871704101566,0.710163427734375,0.0
,70,,,,,13.458251953125,73.406982421875,0.4624970397949219,0.7795638793945313,0.0
,71,,,,,8.7799072265625,74.029541015625,0.4066659301757813,0.8231722229003906,0.0
,72,,,,,4.852294921875,73.7548828125,0.35145631713867187,0.8680235595703125,0.0
,73,,,,,1.1627197265625,73.6358642578125,0.2640324645996094,0.8653304077148438,0.0
,74,,,,,-1.57470703125,73.5626220703125,0.2084085205078125,0.8880150329589844,0.0
,75,,,,,-5.584716796875,72.9949951171875,0.1421155517578125,0.9025166198730469,0.0
,76,,,,,-8.111572265625,72.18017578125,0.09550330810546875,0.9155680480957031,0.0
,77,,,,,-10.675048828125,70.78857421875,0.03407872924804688,0.9212651000976563,0.0
,78,,,,,-16.0400390625,69.525146484375,0.014398004150390626,0.9419816528320313,0.0
,79,,,,,-20.9564208984375,67.63916015625,-0.03283573608398438,0.9327627868652344,0.0
,80,,,,,-26.165771484375,65.1947021484375,-0.09591763916015625,0.9116319030761719,0.0
,81,,,,,-31.9610595703125,62.457275390625,-0.12616380615234377,0.9033452819824219,0.0
,82,,,,,-38.2049560546875,59.65576171875,-0.15817088012695313,0.8960944885253906,0.0
,83,,,,,-44.0277099609375,56.9915771484375,-0.21472706909179687,0.8566294555664062,0.0
,84,,,,,-48.4130859375,54.473876953125,-0.2821594482421875,0.8208934020996094,0.0
,85,,,,,-52.606201171875,51.30615234375,-0.32566420898437504,0.8040094116210937,0.0
,86,,,,,-56.5338134765625,47.5799560546875,-0.4094626647949219,0.7570864196777344,0.0
,87,,,,,-60.2508544921875,44.329833984375,-0.4616683776855469,0.72425068359375,0.0
,88,,,,,-62.530517578125,42.1142578125,-0.5082806213378906,0.6772241088867188,0.0
,89,,,,,-64.874267578125,39.0289306640625,-0.5575860168457032,0.6394164001464844,0.0
,90,,,,,-67.4102783203125,34.8724365234375,-0.6388984863281251,0.5703266967773438,0.0
,91,,,,,-68.463134765625,32.6385498046875,-0.7048807067871093,0.5225750427246094,0.0
,92,,,,,-69.3695068359375,29.84619140625,-0.75408251953125,0.47896669921875,0.0
,93,,,,,-69.8455810546875,26.8524169921875,-0.7940654663085938,0.4455094665527344,0.0
,94,,,,,-69.195556640625,24.2340087890625,-0.8358093200683594,0.41319164428710936,0.0
,95,,,,,-70.220947265625,18.4295654296875,-0.8636730834960937,0.38719237060546874,0.0
,96,,,,,-71.026611328125,12.542724609375,-0.8896723571777344,0.3424446166992188,0.0
,97,,,,,-71.6400146484375,7.03125,-0.8914332641601562,0.3241104675292969,0.0
,98,,,,,-74.2401123046875,-2.7374267578125,-0.9147393859863282,0.2826773620605469,0.0
,99,,,,,-72.3907470703125,-5.767822265625,-0.93970283203125,0.21855963134765627,0.0
,100,,,,,-72.65625,-11.9293212890625,-0.9332807006835938,0.17619428100585938,0.0
,101,,,,,-72.802734375,-16.351318359375,-0.9180540344238282,0.11725568847656251,0.0
,102,,,,,-72.76611328125,-20.8465576171875,-0.9171217895507813,0.03387156372070313,0.0
,103,,,,,-72.0062255859375,-25.6622314453125,-0.9042775268554688,-0.025792108154296875,0.0
,104,,,,,-70.7427978515625,-29.791259765625,-0.8824215637207031,-0.07841215209960938,0.0
,105,,,,,-69.4244384765625,-32.940673828125,-0.8708202941894532,-0.11321596069335937,0.0
,106,,,,,-67.9046630859375,-37.17041015625,-0.879210498046875,-0.1964965026855469,0.0
,107,,,,,-66.2200927734375,-40.3564453125,-0.8750671875,-0.28247019653320316,0.0
,108,,,,,-64.92919921875,-41.3726806640625,-0.8718561218261719,-0.3612966796875,0.0
,109,,,,,-62.1002197265625,-43.9178466796875,-0.8339448303222656,-0.40708026123046875,0.0
,110,,,,,-58.99658203125,-45.73974609375,-0.8234829711914062,-0.45369250488281254,0.0
,111,,,,,-55.8837890625,-46.69189453125,-0.8248295471191407,-0.49067155151367187,0.0
,112,,,,,-50.921630859375,-50.9857177734375,-0.83031943359375,-0.5590361755371094,0.0
,113,,,,,-45.7305908203125,-55.023193359375,-0.8057703186035157,-0.5787169006347657,0.0
,114,,,,,-41.0430908203125,-58.575439453125,-0.7885755798339844,-0.6182855163574219,0.0
,115,,,,,-33.4442138671875,-62.1734619140625,-0.7477639709472657,-0.6285402099609375,0.0
,116,,,,,-32.1075439453125,-65.679931640625,-0.73750927734375,-0.6988729064941407,0.0
,117,,,,,-26.5228271484375,-68.9666748046875,-0.6374483276367188,-0.69110419921875,0.0
,118,,,,,-21.6796875,-71.1822509765625,-0.6035767639160157,-0.7612297302246094,0.0
,119,,,,,-17.486572265625,-72.98583984375,-0.5273398498535157,-0.7605046508789063,0.0
,120,,,,,-13.531494140625,-74.176025390625,-0.5143920043945313,-0.8307337646484375,0.0
,121,,,,,-8.5418701171875,-75.0640869140625,-0.4219961791992188,-0.8389168029785157,0.0
,122,,,,,-3.8818359375,-75.7598876953125,-0.3540458862304688,-0.8776567565917969,0.0
,123,,,,,0.3204345703125,-75.3387451171875,-0.2672435302734375,-0.868437890625,0.0
,124,,,,,4.3121337890625,-74.615478515625,-0.232025390625,-0.9267549865722656,0.0
,125,,,,,6.6925048828125,-73.956298828125,-0.1500914245605469,-0.9200221069335938,0.0
,126,,,,,10.65673828125,-72.8485107421875,-0.07903364868164063,-0.92312958984375,0.0
,127,,,,,14.227294921875,-71.649169921875,-0.0047648071289062505,-0.9153608825683595,0.0
,128,,,,,16.80908203125,-69.6807861328125,0.0327321533203125,-0.9285158935546876,0.0
,129,,,,,21.6064453125,-67.6300048828125,0.07613333129882813,-0.9270657348632813,0.0
,130,,,,,27.8961181640625,-64.947509765625,0.10606875,-0.9401171630859375,0.0
,131,,,,,34.185791015625,-62.3291015625,0.11197296752929688,-0.9428103149414063,0.0
,132,,,,,39.6331787109375,-59.9578857421875,0.1553741455078125,-0.9056241027832032,0.0
,133,,,,,44.8974609375,-57.3577880859375,0.20322938232421875,-0.8777603393554688,0.0
,134,,,,,50.3997802734375,-54.034423828125,0.26175364379882815,-0.8513467346191407,0.0
,135,,,,,54.876708984375,-51.2969970703125,0.3249391296386719,-0.8203754882812501,0.0
,136,,,,,58.4197998046875,-48.7060546875,0.35756770019531253,-0.8122960327148437,0.0
,137,,,,,61.5142822265625,-45.8953857421875,0.4241714172363281,-0.763197802734375,0.0
,138,,,,,65.0482177734375,-42.0684814453125,0.5077627075195312,-0.6999087341308594,0.0
,139,,,,,67.584228515625,-38.323974609375,0.5621436584472657,-0.6549538146972657,0.0
,140,,,,,69.268798828125,-35.41259765625,0.6345480102539063,-0.6131063781738282,0.0
,141,,,,,70.49560546875,-32.244873046875,0.7131673278808593,-0.5572752685546876,0.0
,142,,,,,70.184326171875,-31.2286376953125,0.7837071899414063,-0.5120096008300782,0.0
,143,,,,,70.916748046875,-27.7130126953125,0.8296979370117188,-0.4637400329589844,0.0
,144,,,,,71.7681884765625,-22.8424072265625,0.86678056640625,-0.42738248291015624,0.0
,145,,,,,71.4569091796875,-19.15283203125,0.8992019714355469,-0.37942366333007815,0.0
,146,,,,,72.0703125,-13.5589599609375,0.9325556213378906,-0.3528028930664063,0.0
,147,,,,,72.5006103515625,-8.001708984375,0.9418780700683594,-0.3285645263671875,0.0
,148,,,,,76.6204833984375,4.193115234375,0.9497503601074219,-0.2879600830078125,0.0
,149,,,,,73.956298828125,4.6417236328125,0.9327627868652344,-0.24134783935546875,0.0
,150,,,,,74.5697021484375,9.613037109375,0.9429138977050782,-0.17236171875,0.0
,151,,,,,74.560546875,15.0054931640625,0.9349380249023438,-0.10410067749023438,0.0
,152,,,,,74.08447265625,20.8099365234375,0.9261334899902344,-0.045990747070312504,0.0
,153,,,,,73.443603515625,25.9002685546875,0.9328663696289062,0.024341949462890627,0.0
,154,,,,,72.25341796875,29.3792724609375,0.9439497253417969,0.11321596069335937,0.0
,155,,,,,70.3948974609375,33.1512451171875,0.9366989318847656,0.2125518310546875,0.0
,156,,,,,67.9595947265625,36.859130859375,0.9323484558105469,0.2620643920898438,0.0
,157,,,,,66.3299560546875,38.6810302734375,0.9408422424316406,0.33695473022460937,0.0
,158,,,,,64.0777587890625,41.1895751953125,0.9570011535644531,0.41712778930664063,0.0
,159,,,,,61.7340087890625,43.231201171875,0.9267549865722656,0.46311853637695316,0.0
,160,,,,,58.245849609375,44.879150390625,0.9030345336914063,0.510455859375,0.0
,161,,,,,53.8787841796875,48.046875,0.9013772094726563,0.5632830688476562,0.0
,162,,,,,50.225830078125,50.1800537109375,0.8919511779785156,0.5992262878417969,0.0
,163,,,,,45.7122802734375,53.86962890625,0.8127103637695313,0.5830673767089843,0.0
,164,,,,,40.1275634765625,57.8704833984375,0.80048759765625,0.606684246826172,0.0
,165,,,,,32.2357177734375,61.944580078125,0.7693091857910157,0.6383805725097657,0.0
,166,,,,,31.1553955078125,65.5792236328125,0.7156533142089844,0.6588899597167969,0.0
,167,,,,,26.824951171875,68.572998046875,0.6226359924316407,0.6576469665527344,0.0
,168,,,,,21.3226318359375,71.6217041015625,0.599122705078125,0.6730807983398438,0.0
,169,,,,,16.3421630859375,73.736572265625,0.5139776733398438,0.6859250610351563,0.0
,170,,,,,12.0849609375,74.67041015625,0.4652937744140625,0.7525287780761719,0.0
,171,,,,,7.818603515625,75.5218505859375,0.41930302734375,0.8163357604980469,0.0
,172,,,,,2.4993896484375,75.970458984375,0.38222039794921875,0.8605656005859376,0.0
,173,,,,,-2.2613525390625,75.6591796875,0.28619917602539063,0.8611870971679688,0.0
,174,,,,,-5.3192138671875,74.9359130859375,0.22529251098632813,0.8829394775390625,0.0
,175,,,,,-8.990478515625,73.699951171875,0.17557278442382812,0.9093530822753907,0.0
,176,,,,,-11.883544921875,72.509765625,0.11000489501953126,0.9256155761718751,0.0
,177,,,,,-14.61181640625,70.93505859375,0.057177685546875,0.9343165283203125,0.0
,178,,,,,-18.4844970703125,69.3511962890625,0.021648797607421874,0.9498539428710938,0.0
,179,,,,,-22.833251953125,67.4285888671875,-0.0236168701171875,0.935559521484375,0.0
,180,,,,,-28.9031982421875,65.2679443359375,-0.08783818359375001,0.9083172546386719,0.0
,181,,,,,-35.0372314453125,62.823486328125,-0.1255423095703125,0.9029309509277345,0.0
,182,,,,,-40.191650390625,60.64453125,-0.17660861206054687,0.8675056457519531,0.0
,183,,,,,-45.355224609375,58.5296630859375,-0.20768344116210938,0.8332197509765625,0.0
,184,,,,,-50.6195068359375,55.5999755859375,-0.2644467956542969,0.8020413391113281,0.0
,185,,,,,-55.279541015625,52.6885986328125,-0.3210029846191406,0.7778029724121094,0.0
,186,,,,,-58.3831787109375,50.335693359375,-0.3984828918457031,0.7524251953125001,0.0
,187,,,,,-61.6058349609375,47.149658203125,-0.48424942016601563,0.7039484619140626,0.0
,188,,,,,-64.0869140625,44.4122314453125,-0.5513710510253906,0.6525714111328125,0.0
,189,,,,,-66.796875,40.5853271484375,-0.5856569458007813,0.6168353576660156,0.0
,190,,,,,-69.10400390625,37.0697021484375,-0.6500854248046876,0.5639045654296875,0.0
,191,,,,,-69.3878173828125,36.1724853515625,-0.7331588012695313,0.5138740905761718,0.0
,192,,,,,-70.257568359375,32.8582763671875,-0.7771814758300781,0.4684012573242188,0.0
,193,,,,,-71.4569091796875,28.52783203125,-0.8038022460937501,0.4392945007324219,0.0
,194,,,,,-70.843505859375,25.8453369140625,-0.8432672790527344,0.40625159912109376,0.0
,195,,,,,-71.2646484375,21.27685546875,-0.8653304077148438,0.38035590820312504,0.0
,196,,,,,-71.7041015625,15.41748046875,-0.8677128112792969,0.3567390380859375,0.0
,197,,,,,-72.564697265625,8.349609375,-0.8829394775390625,0.32379971923828127,0.0
,198,,,,,-75.6317138671875,-2.0233154296875,-0.9254084106445313,0.2650682922363281,0.0
,199,,,,,-73.5260009765625,-3.11279296875,-0.934730859375,0.23016090087890625,0.0
,200,,,,,-73.681640625,-8.2763671875,-0.9279979797363281,0.18603464355468752,0.0
,201,,,,,-73.35205078125,-13.8336181640625,-0.9434318115234376,0.113526708984375,0.0
,202,,,,,-72.637939453125,-19.2352294921875,-0.9594871398925782,0.03449306030273438,0.0
,203,,,,,-71.795654296875,-23.1903076171875,-0.9486109497070313,-0.03045333251953125,0.0
,204,,,,,-70.2850341796875,-27.227783203125,-0.9175361206054687,-0.08504144897460937,0.0
,205,,,,,-67.9229736328125,-31.8695068359375,-0.9232331726074219,-0.13849015502929687,0.0
,206,,,,,-65.606689453125,-36.126708984375,-0.9327627868652344,-0.2192847106933594,0.0
,207,,,,,-63.4368896484375,-38.5345458984375,-0.9256155761718751,-0.3042225769042969,0.0
,208,,,,,-62.1826171875,-38.8641357421875,-0.8946443298339845,-0.36492207641601565,0.0
,209,,,,,-59.2437744140625,-41.8121337890625,-0.8712346252441406,-0.41132715454101565,0.0
,210,,,,,-56.2774658203125,-45.0164794921875,-0.8665734008789063,-0.45980388793945315,0.0
,211,,,,,-53.668212890625,-45.99609375,-0.8117781188964844,-0.4716123229980469,0.0
,212,,,,,-49.365234375,-49.1180419921875,-0.8169572570800782,-0.5282720947265626,0.0
,213,,,,,-44.0093994140625,-52.8717041015625,-0.7981051940917969,-0.5508531372070312,0.0
,214,,,,,-38.580322265625,-57.1563720703125,-0.7788388000488281,-0.5879357666015625,0.0
,215,,,,,-32.26318359375,-60.791015625,-0.7340910461425781,-0.5806849731445313,0.0
,216,,,,,-29.2327880859375,-64.031982421875,-0.7223861938476562,-0.6558860595703125,0.0
,217,,,,,-23.6572265625,-67.254638671875,-0.6420059692382812,-0.6576469665527344,0.0
,218,,,,,-18.914794921875,-69.8822021484375,-0.5961188049316406,-0.7009445617675781,0.0
,219,,,,,-14.9139404296875,-71.8231201171875,-0.5203998046875,-0.7081953552246094,0.0
,220,,,,,-10.65673828125,-73.1781005859375,-0.4653973571777344,-0.7500427917480469,0.0
,221,,,,,-5.2642822265625,-74.1302490234375,-0.37227645263671877,-0.7500427917480469,0.0
,222,,,,,-0.8514404296875,-74.59716796875,-0.37279436645507813,-0.8199611572265625,0.0
,223,,,,,2.7374267578125,-74.6795654296875,-0.2917926452636719,-0.8304230163574219,0.0
,224,,,,,6.33544921875,-74.30419921875,-0.2491165466308594,-0.8744456909179688,0.0
,225,,,,,8.404541015625,-73.5260009765625,-0.14284063110351564,-0.8625336730957032,0.0
,226,,,,,11.8743896484375,-72.1893310546875,-0.07219718627929687,-0.8683343078613281,0.0
,227,,,,,15.2801513671875,-70.806884765625,-0.024549114990234377,-0.8779675048828125,0.0
,228,,,,,17.9168701171875,-69.10400390625,0.018023400878906252,-0.9146358032226563,0.0
,229,,,,,23.3642578125,-67.0806884765625,0.07105777587890626,-0.9079029235839844,0.0
,230,,,,,28.9947509765625,-64.8101806640625,0.09881795654296875,-0.8912260986328125,0.0
,231,,,,,34.1766357421875,-62.9058837890625,0.13558983764648438,-0.8653304077148438,0.0
,232,,,,,39.4866943359375,-60.9100341796875,0.18282357788085937,-0.8451317687988281,0.0
,233,,,,,44.3023681640625,-58.7310791015625,0.2150378173828125,-0.8365343994140625,0.0
,234,,,,,49.76806640625,-55.5816650390625,0.2702474304199219,-0.8085670532226563,0.0
,235,,,,,54.0618896484375,-52.6702880859375,0.3335364990234375,-0.7818427001953125,0.0
,236,,,,,57.23876953125,-50.0885009765625,0.3860529602050781,-0.7548075988769531,0.0
,237,,,,,59.9029541015625,-47.6806640625,0.4407446594238281,-0.7178285522460938,0.0
,238,,,,,63.262939453125,-43.798828125,0.5193639770507813,-0.6657264221191407,0.0
,239,,,,,65.73486328125,-40.557861328125,0.603266015625,-0.6109311401367188,0.0
,240,,,,,66.375732421875,-39.5599365234375,0.6648977600097656,-0.565976220703125,0.0
,241,,,,,67.4835205078125,-36.456298828125,0.7194858764648437,-0.5236108703613281,0.0
,242,,,,,68.5089111328125,-33.0230712890625,0.7619548095703125,-0.4830064270019531,0.0
,243,,,,,68.3807373046875,-30.1025390625,0.8011090942382812,-0.4476847045898438,0.0
,244,,,,,68.6737060546875,-26.0467529296875,0.8475141723632813,-0.4089447509765625,0.0
,245,,,,,68.9849853515625,-21.38671875,0.8716489562988281,-0.3754875183105469,0.0
,246,,,,,69.7357177734375,-15.27099609375,0.9012736267089844,-0.3335364990234375,0.0
,247,,,,,70.5047607421875,-8.953857421875,0.9023094543457032,-0.3128199462890625,0.0
,248,,,,,67.56591796875,-8.953857421875,0.9011700439453125,-0.2839203552246094,0.0
,249,,,,,72.9766845703125,5.474853515625,0.9196077758789063,-0.23181822509765626,0.0
,250,,,,,71.74072265625,7.14111328125,0.9133928100585937,-0.17847310180664064,0.0
,251,,,,,71.5576171875,13.0645751953125,0.9137035583496094,-0.10627591552734375,0.0
,252,,,,,71.1181640625,18.05419921875,0.9270657348632813,-0.040604443359375,0.0
,253,,,,,70.5963134765625,22.44873046875,0.9293445556640625,0.019887890625,0.0
,254,,,,,69.3145751953125,26.8157958984375,0.9311054626464844,0.08224471435546875,0.0
,255,,,,,67.5750732421875,31.6314697265625,0.9138071411132813,0.13942239990234376,0.0
,256,,,,,65.679931640625,35.7147216796875,0.9155680480957031,0.20374729614257814,0.0
,257,,,,,63.482666015625,39.093017578125,0.9012736267089844,0.28744216918945314,0.0
,258,,,,,61.1663818359375,41.9677734375,0.9097674133300782,0.3609859313964844,0.0
,259,,,,,59.4451904296875,43.5333251953125,0.8849075500488282,0.40500860595703125,0.0
,260,,,,,56.4239501953125,46.0235595703125,0.8826287292480469,0.4641543640136719,0.0
,261,,,,,53.21044921875,48.6602783203125,0.8783818359375001,0.5098343627929688,0.0
,262,,,,,49.69482421875,50.8209228515625,0.854454217529297,0.5496101440429688,0.0
,263,,,,,44.6136474609375,54.913330078125,0.8205826538085937,0.5806849731445313,0.0
,264,,,,,39.2669677734375,58.7677001953125,0.8260725402832032,0.61486728515625,0.0
,265,,,,,31.915283203125,62.14599609375,0.7750062377929687,0.6353766723632813,0.0
,266,,,,,29.69970703125,65.8172607421875,0.7280832458496094,0.6477030212402344,0.0
,267,,,,,24.8382568359375,68.8385009765625,0.6519499145507812,0.6556788940429688,0.0
,268,,,,,19.2352294921875,71.0540771484375,0.6285402099609375,0.6819889160156251,0.0
,269,,,,,14.5477294921875,73.114013671875,0.5714661071777344,0.6968012512207031,0.0
,270,,,,,10.2630615234375,74.395751953125,0.5102486938476563,0.7482818847656251,0.0
,271,,,,,5.9600830078125,74.9359130859375,0.43256162109375,0.7852609313964845,0.0
,272,,,,,0.8148193359375,75.7965087890625,0.3858457946777344,0.8375702270507813,0.0
,273,,,,,-3.4881591796875,76.1444091796875,0.30722647705078127,0.8652268249511719,0.0
,274,,,,,-5.23681640625,75.8148193359375,0.24714847412109375,0.8905010192871095,0.0
,275,,,,,-8.331298828125,75.1556396484375,0.16811482543945314,0.9021022888183594,0.0
,276,,,,,-11.517333984375,74.0478515625,0.11155863647460938,0.9210579345703125,0.0
,277,,,,,-13.568115234375,72.198486328125,0.05034122314453125,0.9235439208984375,0.0
,278,,,,,-17.4407958984375,70.3216552734375,0.003418231201171875,0.9294481384277344,0.0
,279,,,,,-22.3663330078125,68.316650390625,-0.05603827514648438,0.9253048278808594,0.0
,280,,,,,-28.3355712890625,66.2200927734375,-0.10327201538085938,0.9027237854003907,0.0
,281,,,,,-34.27734375,64.0045166015625,-0.12326348876953125,0.905727685546875,0.0
,282,,,,,-39.3951416015625,61.7156982421875,-0.18634539184570312,0.8791069152832032,0.0
,283,,,,,-44.4305419921875,59.2529296875,-0.2287107421875,0.8530040588378907,0.0
,284,,,,,-49.2462158203125,56.707763671875,-0.3096088806152344,0.7978980285644531,0.0
,285,,,,,-53.61328125,54.19921875,-0.39351091918945313,0.7526323608398438,0.0
,286,,,,,-56.671142578125,52.2216796875,-0.4695406677246094,0.7047771240234375,0.0
,287,,,,,-59.490966796875,49.346923828125,-0.5321046569824219,0.6700768981933594,0.0
,288,,,,,-62.347412109375,45.7672119140625,-0.59497939453125,0.6368268310546875,0.0
,289,,,,,-64.8651123046875,42.095947265625,-0.6596150390625001,0.5951865600585937,0.0
,290,,,,,-66.1376953125,38.7451171875,-0.710163427734375,0.5577931823730469,0.0
,291,,,,,-66.339111328125,37.4176025390625,-0.7564649230957031,0.5207105529785157,0.0
,292,,,,,-66.97998046875,34.368896484375,-0.7842251037597656,0.48870347900390626,0.0
,293,,,,,-67.93212890625,29.77294921875,-0.8189253295898438,0.4572143188476563,0.0
,294,,,,,-67.67578125,26.69677734375,-0.8840788879394531,0.41547046508789065,0.0
,295,,,,,-68.26171875,22.0733642578125,-0.9245797485351562,0.38056307373046877,0.0
,296,,,,,-69.1864013671875,16.11328125,-0.9414637390136719,0.34078729248046874,0.0
,297,,,,,-70.4864501953125,8.9447021484375,-0.9483002014160157,0.3061906494140625,0.0
,298,,,,,-71.6217041015625,2.4627685546875,-0.9369060974121094,0.27604806518554686,0.0
,299,,,,,-72.418212890625,-3.131103515625,-0.922404510498047,0.24310874633789062,0.0
,300,,,,,-72.3541259765625,-8.258056640625,-0.9278943969726563,0.181477001953125,0.0
,301,,,,,-72.3724365234375,-13.00048828125,-0.9556545776367188,0.11870584716796875,0.0
,302,,,,,-71.9512939453125,-19.2352294921875,-0.9498539428710938,0.06867537231445313,0.0
