Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775462367,0,3000.0,0.2908697863322513,0.09883052519127808,92.45980795339139,44.256591796875,56.744384765625,0.7862967590332032,0.562661572265625,0.0
,1,,,,,39.2852783203125,60.0860595703125,0.7699306823730468,0.6006764465332032,0.0
,2,,,,,31.842041015625,64.105224609375,0.7122350830078126,0.6208750854492188,0.0
,3,,,,,28.509521484375,67.5018310546875,0.6814710021972656,0.6450098693847657,0.0
,4,,,,,24.3804931640625,69.83642578125,0.5956008911132813,0.6506033386230469,0.0
,5,,,,,20.03173828125,71.88720703125,0.5696016174316406,0.6721485534667969,0.0
,6,,,,,15.435791015625,73.71826171875,0.48456016845703126,0.7342982116699219,0.0
,7,,,,,11.1602783203125,75.311279296875,0.431732958984375,0.7904400695800782,0.0
,8,,,,,7.891845703125,76.5289306640625,0.38512071533203124,0.841920703125,0.0
,9,,,,,4.0557861328125,77.52685546875,0.32556062622070314,0.8617050109863281,0.0
,10,,,,,-0.2197265625,77.4261474609375,0.221252783203125,0.8675056457519531,0.0
,11,,,,,-1.8402099609375,76.904296875,0.153302490234375,0.8947479125976563,0.0
,12,,,,,-4.65087890625,75.9521484375,0.08773460083007813,0.9138071411132813,0.0
,13,,,,,-8.0474853515625,74.5513916015625,0.05697052001953125,0.9445712219238281,0.0
,14,,,,,-11.004638671875,72.4365234375,-0.004454058837890625,0.934834442138672,0.0
,15,,,,,-16.1956787109375,70.623779296875,-0.0451620849609375,0.9424995666503907,0.0
,16,,,,,-20.9381103515625,68.536376953125,-0.10358276367187501,0.9257191589355469,0.0
,17,,,,,-26.275634765625,66.32080078125,-0.13621133422851564,0.9017915405273438,0.0
,18,,,,,-32.611083984375,63.5833740234375,-0.1644894287109375,0.8955765747070312,0.0
,19,,,,,-38.2965087890625,60.845947265625,-0.20737269287109375,0.8799355773925781,0.0
,20,,,,,-42.6910400390625,58.63037109375,-0.2580246643066406,0.8547649658203125,0.0
,21,,,,,-46.9207763671875,56.3323974609375,-0.33094692993164065,0.8094992980957032,0.0
,22,,,,,-51.654052734375,53.0548095703125,-0.38108098754882813,0.784743017578125,0.0
,23,,,,,-55.4443359375,50.299072265625,-0.4520351806640625,0.7337802978515625,0.0
,24,,,,,-58.48388671875,47.772216796875,-0.5250610290527344,0.6800208435058595,0.0
,25,,,,,-61.2396240234375,44.7601318359375,-0.5806849731445313,0.6470815246582031,0.0
