Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775462935,0,3000.0,0.286033307709224,0.09746432588472323,92.19690490175994,-5.52978515625,76.5106201171875,0.20530103759765625,0.8596333557128907,0.0
,1,,,,,-8.9996337890625,75.69580078125,0.16542167358398438,0.9041739440917969,0.0
,2,,,,,-11.4166259765625,74.70703125,0.09664271850585938,0.9323484558105469,0.0
,3,,,,,-12.9638671875,73.05908203125,0.03594321899414062,0.9371132629394532,0.0
,4,,,,,-17.9901123046875,71.099853515625,-0.008079455566406251,0.9444676391601563,0.0
,5,,,,,-23.6572265625,68.95751953125,-0.03760054321289063,0.9286194763183594,0.0
,6,,,,,-28.8482666015625,66.8609619140625,-0.08597369384765625,0.9204364379882812,0.0
,7,,,,,-34.2681884765625,64.5721435546875,-0.14242630004882814,0.8939192504882812,0.0
,8,,,,,-40.1275634765625,61.944580078125,-0.19825740966796876,0.8720632873535157,0.0
,9,,,,,-45.3643798828125,59.5184326171875,-0.22425668334960938,0.8389168029785157,0.0
,10,,,,,-49.365234375,57.5042724609375,-0.29655745239257814,0.8142641052246093,0.0
,11,,,,,-53.50341796875,54.840087890625,-0.3755911010742188,0.7783208862304688,0.0
,12,,,,,-57.3028564453125,51.617431640625,-0.4426091491699219,0.7485926330566407,0.0
,13,,,,,-60.772705078125,48.5137939453125,-0.5090057006835937,0.688618212890625,0.0
,14,,,,,-62.7227783203125,45.904541015625,-0.5801670593261719,0.6493603454589844,0.0
,15,,,,,-64.6453857421875,42.718505859375,-0.6210822509765626,0.6198392578125,0.0
,16,,,,,-66.2750244140625,39.6148681640625,-0.6730807983398438,0.6030588500976563,0.0
,17,,,,,-66.9158935546875,37.4359130859375,-0.7385451049804688,0.5515782165527344,0.0
,18,,,,,-67.877197265625,33.65478515625,-0.809602880859375,0.5091092834472657,0.0
,19,,,,,-68.3074951171875,30.3497314453125,-0.837777392578125,0.4849744995117188,0.0
,20,,,,,-67.8955078125,27.28271484375,-0.8931941711425782,0.44851336669921876,0.0
,21,,,,,-68.6737060546875,20.562744140625,-0.9185719482421876,0.41919944458007813,0.0
,22,,,,,-69.32373046875,14.2730712890625,-0.9490252807617188,0.36896180419921876,0.0
,23,,,,,-70.001220703125,8.697509765625,-0.9630089538574219,0.33457232666015624,0.0
,24,,,,,-77.08740234375,-8.7249755859375,-0.9610408813476563,0.29676461791992187,0.0
,25,,,,,-72.491455078125,-5.31005859375,-0.9531685913085938,0.2631002197265625,0.0
,26,,,,,-71.1639404296875,-9.0728759765625,-0.9523399291992187,0.20416162719726563,0.0
,27,,,,,-71.0540771484375,-14.7674560546875,-0.9441568908691407,0.16055328369140626,0.0
,28,,,,,-70.477294921875,-18.9971923828125,-0.9420852355957031,0.08193396606445313,0.0
,29,,,,,-69.5343017578125,-23.291015625,-0.9457106323242188,0.031178411865234377,0.0
,30,,,,,-67.9779052734375,-28.6285400390625,-0.9548259155273437,-0.04785523681640625,0.0
,31,,,,,-66.082763671875,-32.867431640625,-0.9611444641113281,-0.10130394287109375,0.0
,32,,,,,-64.105224609375,-36.5753173828125,-0.9446748046875,-0.1702900634765625,0.0
,33,,,,,-62.0452880859375,-40.1458740234375,-0.9458142150878907,-0.22425668334960938,0.0
,34,,,,,-60.369873046875,-42.205810546875,-0.9215758483886719,-0.30764080810546873,0.0
,35,,,,,-57.5225830078125,-45.1995849609375,-0.8781746704101563,-0.3459664306640625,0.0
,36,,,,,-54.949951171875,-46.98486328125,-0.8565258728027344,-0.4156776306152344,0.0
,37,,,,,-52.47802734375,-47.7447509765625,-0.8463747619628906,-0.46239345703125,0.0
,38,,,,,-47.955322265625,-51.3153076171875,-0.8321839233398438,-0.526200439453125,0.0
,39,,,,,-43.1121826171875,-54.949951171875,-0.794686962890625,-0.5346942260742188,0.0
,40,,,,,-38.616943359375,-58.48388671875,-0.8100172119140625,-0.5932184875488281,0.0
