Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775461453,0,3000,0.29946483519595773,0.098327556,95.67887092442669,22.87902832,-66.43981934,0.092292242,-0.940117163,0
,1,,,,,35.48583984,-60.84594727,0.1379722412109375,-0.92240451,0
,2,,,,,35.48583984,-60.84594727,0.1393188171386719,-0.917225372,0
,3,,,,,45.77636719,-55.91125488,0.20395446166992187,-0.888532947,0
,4,,,,,45.77636719,-55.91125488,0.25263836059570316,-0.851243152,0
,5,,,,,55.58166504,-49.54833984,0.3154095153808594,-0.822136395,0
,6,,,,,55.58166504,-49.54833984,0.34928107910156253,-0.794894128,0
,7,,,,,61.88964844,-44.18334961,0.43411536254882815,-0.747556805,0
,8,,,,,61.88964844,-44.18334961,0.49709368286132816,-0.69224361,0
,9,,,,,67.06237793,-37.25280762,0.5766452453613281,-0.647185107,0
,10,,,,,68.28918457,-35.48583984,0.6237754028320313,-0.600365698,0
,11,,,,,70.02868652,-32.47375488,0.7046735412597657,-0.553649872,0
,12,,,,,69.25964355,-30.55114746,0.739166602,-0.522160712,0
,13,,,,,71.59423828,-26.49536133,0.7823606140136719,-0.483627924,0
,14,,,,,70.49560547,-21.3684082,0.8387096374511719,-0.432665204,0
,15,,,,,72.87597656,-17.24853516,0.8530040588378907,-0.41339881,0
,16,,,,,71.3104248,-11.2701416,0.8908117675781251,-0.379320081,0
,17,,,,,75.1373291,-4.641723633,0.9103889099121094,-0.328460944,0
,18,,,,,73.26049805,2.536010742,0.9184683654785156,-0.296246704,0
,19,,,,,75.32043457,6.097412109,0.89578374,-0.244869653,0
,20,,,,,73.54431152,10.96801758,0.9201256896972656,-0.175883533,0
,21,,,,,76.82189941,16.64428711,0.9125641479492188,-0.108761902,0
,22,,,,,73.11401367,21.37756348,0.9196077758789063,-0.04723374,0
,23,,,,,75.46691895,25.45166016,0.9023094543457032,0.024238367,0
,24,,,,,71.28295898,29.32434082,0.9287230590820312,0.104411426,0
,25,,,,,73.26965332,32.75756836,0.9026202026367188,0.1678040771484375,0
,26,,,,,64.28833008,32.75756836,0.9182612,0.22933223876953127,0
,27,,,,,65.08483887,38.78173828,0.9171217895507813,0.29966493530273436,0
,28,,,,,61.01074219,38.78173828,0.9118390686035156,0.370411963,0
,29,,,,,59.765625,43.46008301,0.9093530822753907,0.44644171142578126,0
,30,,,,,56.18591309,43.46008301,0.9111139892578125,0.4893249755859375,0
,31,,,,,52.97241211,48.46801758,0.8884293640136719,0.5418414367675781,0
,32,,,,,47.07641602,48.46801758,0.851035986,0.5604863342285157,0
,33,,,,,44.1192627,54.97741699,0.8431636962890625,0.6145565368652344,0
,34,,,,,36.37390137,54.97741699,0.7973801147460938,0.6224288269042969,0
,35,,,,,32.85827637,62.74108887,0.796344287,0.656300391,0
,36,,,,,27.61230469,62.74108887,0.7477639709472657,0.6733915466308594,0
,37,,,,,24.92980957,68.64624023,0.681160254,0.6990800720214844,0
,38,,,,,18.10913086,68.64624023,0.6184926818847657,0.6929686889648438,0
,39,,,,,14.86816406,73.01330566,0.5795455627441406,0.7450708190917968,0
,40,,,,,9.750366211,73.01330566,0.4856995788574219,0.7702414306640625,0
,41,,,,,6.143188477,74.80773926,0.4384658386230469,0.8206862365722657,0
,42,,,,,0.915527344,74.76196289,0.37434810791015627,0.8481356689453126,0
,43,,,,,0.915527344,74.76196289,0.31592742919921873,0.8820072326660157,0
,44,,,,,-5.529785156,74.53308105,0.2321289733886719,0.894126416,0
,45,,,,,-5.529785156,74.53308105,0.1885206298828125,0.908213672,0
,46,,,,,-13.0645752,71.77734375,0.11404462280273438,0.9161895446777344,0
,47,,,,,-13.0645752,71.77734375,0.061631744384765624,0.932244873,0
,48,,,,,-18.91479492,67.95043945,-0.012119183,0.9369060974121094,0
,49,,,,,-18.91479492,67.95043945,-0.029521088,0.9284123107910156,0
,50,,,,,-30.49621582,63.27209473,-0.075615417,0.9126677307128906,0
,51,,,,,-30.49621582,63.27209473,-0.124299316,0.8810749877929688,0
,52,,,,,-41.09802246,58.56628418,-0.165628839,0.8564222900390626,0
,53,,,,,-41.09802246,58.56628418,-0.209651514,0.830319434,0
,54,,,,,-51.44348145,53.7322998,-0.2758409,0.7986231079101562,0
