Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775460677,0,2999.908447265625,0.2980276140376179,0.0978130853321657,95717.5836801446,67.0074462890625,22.9156494140625,0.9146358032226563,0.045576416015625,0.0
,1,,,,,72.784423828125,32.9315185546875,0.9093530822753907,0.11943092651367188,0.0
,2,,,,,64.6636962890625,32.9315185546875,0.9361810180664063,0.18417015380859375,0.0
,3,,,,,68.792724609375,40.081787109375,0.9312090454101563,0.245283984375,0.0
,4,,,,,59.3170166015625,40.081787109375,0.9411529907226562,0.3126127807617188,0.0
,5,,,,,62.0269775390625,44.7784423828125,0.9444676391601563,0.40397277832031253,0.0
,6,,,,,55.7830810546875,44.7784423828125,0.9329699523925782,0.47337322998046877,0.0
,7,,,,,58.538818359375,49.5391845703125,0.895783740234375,0.5124239318847656,0.0
,8,,,,,47.6806640625,49.5391845703125,0.8641909973144531,0.5473313232421875,0.0
,9,,,,,13.4490966796875,56.3507080078125,0.8452353515625001,0.5862784423828126,0.0
,10,,,,,27.1820068359375,56.3507080078125,0.7919938110351563,0.5609006652832031,0.0
,11,,,,,29.095458984375,59.65576171875,0.7815319519042969,0.609066650390625,0.0
,12,,,,,26.47705078125,63.116455078125,0.7240435180664063,0.6232574890136718,0.0
,13,,,,,28.253173828125,66.2017822265625,0.6892397094726562,0.6624117736816406,0.0
,14,,,,,17.2119140625,69.287109375,0.6077200744628907,0.6516391662597656,0.0
,15,,,,,18.695068359375,71.8505859375,0.5764380798339844,0.6751524536132812,0.0
,16,,,,,8.7158203125,73.6541748046875,0.497197265625,0.7146174865722656,0.0
,17,,,,,9.5947265625,75.1739501953125,0.45037785644531253,0.7732453308105469,0.0
,18,,,,,-0.5767822265625,76.1993408203125,0.3923715087890625,0.8073240600585938,0.0
,19,,,,,-0.1373291015625,76.959228515625,0.36160742797851564,0.85683662109375,0.0
,20,,,,,-4.57763671875,77.23388671875,0.25626375732421874,0.8616014282226563,0.0
,21,,,,,-4.6051025390625,77.1881103515625,0.18707047119140627,0.8950586608886719,0.0
,22,,,,,-11.114501953125,76.0894775390625,0.10213260498046875,0.9147393859863282,0.0
,23,,,,,-12.0758056640625,74.432373046875,0.057281268310546876,0.9353523559570313,0.0
,24,,,,,-16.69921875,72.39990234375,-0.010876190185546876,0.9391849182128906,0.0
,25,,,,,-17.76123046875,70.56884765625,-0.0584206787109375,0.9314162109375,0.0
,26,,,,,-28.2073974609375,68.353271484375,-0.09353523559570313,0.9390813354492188,0.0
,27,,,,,-29.6905517578125,65.771484375,-0.12699246826171876,0.9249940795898438,0.0
,28,,,,,-36.1541748046875,61.1297607421875,-0.18292716064453127,0.9007557128906251,0.0
,29,,,,,-39.73388671875,61.1297607421875,-0.23451137695312502,0.8652268249511719,0.0
,30,,,,,-46.7559814453125,55.6549072265625,-0.29697178344726566,0.8291800231933594,0.0
,31,,,,,-49.91455078125,55.6549072265625,-0.3634719177246094,0.7927188903808594,0.0
,32,,,,,-54.7760009765625,50.9124755859375,-0.44582021484375,0.768169775390625,0.0
,33,,,,,-56.3323974609375,50.9124755859375,-0.5105594421386719,0.7165855590820313,0.0
,34,,,,,-61.1663818359375,44.4122314453125,-0.5866927734375,0.6725628845214844,0.0
,35,,,,,-61.8255615234375,44.4122314453125,-0.6450098693847657,0.6365160827636719,0.0
,36,,,,,-65.8355712890625,37.884521484375,-0.7122350830078126,0.5934256530761719,0.0
,37,,,,,-65.4144287109375,37.884521484375,-0.7548075988769531,0.5521997131347657,0.0
,38,,,,,-67.6849365234375,32.6385498046875,-0.8010055114746094,0.4997868347167969,0.0
,39,,,,,-66.3848876953125,32.6385498046875,-0.8443031066894532,0.4809347717285156,0.0
,40,,,,,-68.865966796875,25.982666015625,-0.8786925842285157,0.4397088317871094,0.0
,41,,,,,-66.5863037109375,25.982666015625,-0.9135999755859375,0.4137095581054688,0.0
,42,,,,,-71.1273193359375,14.447021484375,-0.9399099975585937,0.37072271118164063,0.0
,43,,,,,-85.2081298828125,-14.4744873046875,-0.9560689086914063,0.3489703308105469,0.0
,44,,,,,-75.5859375,-2.52685546875,-0.9759567993164063,0.27200833740234376,0.0
,45,,,,,-70.8251953125,-2.52685546875,-0.9787535339355469,0.24953087768554688,0.0
,46,,,,,-74.7528076171875,-9.3292236328125,-0.9616623779296876,0.19504634399414064,0.0
,47,,,,,-67.8955078125,-9.3292236328125,-0.9446748046875,0.16749332885742188,0.0
,48,,,,,-73.8555908203125,-19.6563720703125,-0.9565868225097657,0.082037548828125,0.0
,49,,,,,-67.254638671875,-19.6563720703125,-0.9534793395996094,0.0418474365234375,0.0
,50,,,,,-72.216796875,-28.2440185546875,-0.9495431945800782,-0.050030474853515625,0.0
,51,,,,,-63.8580322265625,-28.2440185546875,-0.9229224243164063,-0.08483428344726562,0.0
,52,,,,,-68.975830078125,-37.115478515625,-0.9542044189453125,-0.18054475708007814,0.0
,53,,,,,-60.2691650390625,-37.115478515625,-0.9493360290527344,-0.20726911010742188,0.0
,54,,,,,-63.0523681640625,-41.93115234375,-0.9424995666503907,-0.3170668395996094,0.0
,55,,,,,-55.4534912109375,-41.93115234375,-0.8942299987792969,-0.35155989990234376,0.0
,56,,,,,-58.9599609375,-48.01025390625,-0.8541434692382813,-0.4072874267578125,0.0
,57,,,,,-52.0477294921875,-48.01025390625,-0.8135390258789063,-0.4310078796386719,0.0
,58,,,,,-53.8238525390625,-51.0955810546875,-0.7976908630371095,-0.4884963134765625,0.0
,59,,,,,-40.5853271484375,-51.0955810546875,-0.7812212036132813,-0.496368603515625,0.0
,60,,,,,-45.2728271484375,-59.21630859375,-0.7733489135742188,-0.5572752685546876,0.0
,61,,,,,-27.5115966796875,-59.21630859375,-0.7636121337890626,-0.5780954040527344,0.0
,62,,,,,-29.534912109375,-62.713623046875,-0.7626798889160157,-0.64138447265625,0.0
,63,,,,,-20.855712890625,-65.972900390625,-0.7074702758789063,-0.669558984375,0.0
,64,,,,,-22.705078125,-69.17724609375,-0.6609616149902344,-0.7113028381347657,0.0
,65,,,,,-13.458251953125,-71.612548828125,-0.5885572631835938,-0.7231112731933594,0.0
,66,,,,,-14.2364501953125,-72.967529296875,-0.5040337280273438,-0.7510786193847656,0.0
,67,,,,,-5.255126953125,-74.59716796875,-0.42572515869140626,-0.7852609313964845,0.0
,68,,,,,-5.950927734375,-75.8056640625,-0.3659579040527344,-0.8191324951171876,0.0
,69,,,,,1.519775390625,-76.20849609375,-0.2960395385742188,-0.8486535827636719,0.0
,70,,,,,1.57470703125,-76.0986328125,-0.22539609375,-0.8685414733886719,0.0
,71,,,,,6.2530517578125,-75.5126953125,-0.1393188171386719,-0.8653304077148438,0.0
,72,,,,,6.683349609375,-74.7711181640625,-0.09436389770507812,-0.8920547607421875,0.0
,73,,,,,12.8173828125,-73.7091064453125,-0.013569342041015625,-0.88335380859375,0.0
,74,,,,,13.494873046875,-72.5372314453125,0.019059228515625002,-0.9028273681640625,0.0
,75,,,,,21.3592529296875,-70.770263671875,0.10057886352539062,-0.9002377990722656,0.0
,76,,,,,22.650146484375,-68.536376953125,0.11010847778320312,-0.9109068237304688,0.0
,77,,,,,33.28857421875,-64.4073486328125,0.17515845336914063,-0.8728919494628906,0.0
,78,,,,,33.28857421875,-64.4073486328125,0.193078271484375,-0.8605656005859376,0.0
,79,,,,,40.0634765625,-59.3170166015625,0.25843899536132814,-0.8308373474121094,0.0
,80,,,,,43.7255859375,-59.3170166015625,0.2827809448242188,-0.8329090026855469,0.0
,81,,,,,49.5025634765625,-54.1259765625,0.3468986755371094,-0.8173715881347656,0.0
