Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775463255,0,3000.0,0.29064068937261883,0.09564013719089123,95.46882036177342,54.766845703125,-51.2786865234375,0.34948824462890626,-0.8100172119140625,0.0
,1,,,,,59.6649169921875,-45.66650390625,0.4303863830566406,-0.7481783020019531,0.0
,2,,,,,64.63623046875,-38.067626953125,0.6026445190429688,-0.6735987121582031,0.0
,3,,,,,66.4306640625,-33.1329345703125,0.7183464660644532,-0.5899038391113282,0.0
,4,,,,,67.3919677734375,-26.531982421875,0.7827749450683594,-0.5133561767578125,0.0
,5,,,,,69.342041015625,-16.0491943359375,0.8785890014648438,-0.40790892333984374,0.0
,6,,,,,74.8992919921875,3.5064697265625,0.9162931274414062,-0.3582927795410156,0.0
,7,,,,,71.3470458984375,8.477783203125,0.9326592041015626,-0.30391182861328125,0.0
,8,,,,,70.2117919921875,20.0225830078125,0.9557581604003906,-0.20695836181640626,0.0
,9,,,,,68.51806640625,29.205322265625,0.9456070495605469,-0.08120888671875,0.0
,10,,,,,64.947509765625,38.2965087890625,0.9648734436035157,0.09405314941406251,0.0
,11,,,,,62.0635986328125,43.011474609375,0.9382526733398437,0.20416162719726563,0.0
,12,,,,,56.65283203125,48.3306884765625,0.8840788879394531,0.35539246215820314,0.0
,13,,,,,50.0518798828125,52.001953125,0.8658483215332031,0.47762012329101566,0.0
,14,,,,,39.8162841796875,59.307861328125,0.8147820190429688,0.5458811645507813,0.0
,15,,,,,30.670166015625,66.741943359375,0.7397880981445313,0.5636973999023438,0.0
,16,,,,,21.13037109375,72.10693359375,0.6513284179687501,0.6410737243652344,0.0
,17,,,,,12.835693359375,75.347900390625,0.5259932739257812,0.6530893249511719,0.0
,18,,,,,4.449462890625,76.995849609375,0.42489649658203127,0.766512451171875,0.0
,19,,,,,-2.252197265625,76.7486572265625,0.31986357421875,0.8689558044433594,0.0
,20,,,,,-6.4453125,75.1373291015625,0.125956640625,0.8989948059082031,0.0
,21,,,,,-14.9322509765625,71.0723876953125,0.035736053466796876,0.9493360290527344,0.0
,22,,,,,-24.847412109375,66.5496826171875,-0.06577505493164063,0.9403243286132813,0.0
,23,,,,,-36.9140625,61.92626953125,-0.14025106201171875,0.9216794311523437,0.0
,24,,,,,-46.124267578125,57.403564453125,-0.2300573181152344,0.8812821533203126,0.0
,25,,,,,-54.6478271484375,51.7181396484375,-0.3299111022949219,0.8238973022460938,0.0
,26,,,,,-60.3607177734375,45.794677734375,-0.45970030517578125,0.7384415222167969,0.0
,27,,,,,-65.643310546875,37.518310546875,-0.5951865600585937,0.6631368530273438,0.0
,28,,,,,-67.218017578125,32.6202392578125,-0.686960888671875,0.6029552673339844,0.0
,29,,,,,-69.0032958984375,24.1790771484375,-0.7831892761230469,0.488081982421875,0.0
,30,,,,,-69.6075439453125,15.41748046875,-0.8409884582519531,0.41660987548828127,0.0
,31,,,,,-70.440673828125,2.947998046875,-0.9117354858398438,0.3479345031738281,0.0
,32,,,,,-71.44775390625,-9.521484375,-0.9291373901367188,0.27708389282226564,0.0
,33,,,,,-70.6512451171875,-20.9014892578125,-0.9477822875976563,0.16024253540039063,0.0
,34,,,,,-69.195556640625,-29.974365234375,-0.938874169921875,0.03956861572265625,0.0
,35,,,,,-65.80810546875,-38.9373779296875,-0.8815929016113282,-0.06111383056640625,0.0
,36,,,,,-62.5396728515625,-44.20166015625,-0.9011700439453125,-0.20581895141601564,0.0
,37,,,,,-57.8704833984375,-47.918701171875,-0.8498965759277344,-0.35042048950195315,0.0
,38,,,,,-51.1138916015625,-52.3223876953125,-0.8023520874023438,-0.46270420532226564,0.0
,39,,,,,-40.869140625,-59.80224609375,-0.7919938110351563,-0.5431880126953125,0.0
,40,,,,,-31.8695068359375,-66.4215087890625,-0.7298441528320313,-0.6118633850097657,0.0
,41,,,,,-22.1832275390625,-72.4639892578125,-0.6444919555664063,-0.6738058776855469,0.0
,42,,,,,-14.593505859375,-75.87890625,-0.5339691467285156,-0.7117171691894532,0.0
,43,,,,,-5.0079345703125,-76.9683837890625,-0.4155740478515625,-0.7932368041992188,0.0
,44,,,,,0.2288818359375,-76.190185546875,-0.30494765625000003,-0.8715453735351563,0.0
,45,,,,,7.8826904296875,-74.4873046875,-0.12492081298828125,-0.8848039672851563,0.0
,46,,,,,14.1265869140625,-70.6787109375,-0.00766512451171875,-0.9032416992187501,0.0
,47,,,,,25.872802734375,-66.265869140625,0.039154284667968754,-0.9386670043945313,0.0
,48,,,,,37.3443603515625,-61.77978515625,0.1325859375,-0.8935049194335938,0.0
,49,,,,,47.5982666015625,-56.634521484375,0.201364892578125,-0.8766209289550781,0.0
,50,,,,,55.62744140625,-51.251220703125,0.3119912841796875,-0.8044237426757813,0.0
,51,,,,,62.6220703125,-44.384765625,0.4004509643554688,-0.7512857849121094,0.0
,52,,,,,67.0989990234375,-36.749267578125,0.5470205749511718,-0.6585792114257812,0.0
,53,,,,,69.342041015625,-30.1849365234375,0.6536072387695313,-0.599122705078125,0.0
,54,,,,,69.1864013671875,-24.4354248046875,0.7759384826660156,-0.5110773559570313,0.0
,55,,,,,70.78857421875,-12.9364013671875,0.8540398864746094,-0.4345296936035156,0.0
,56,,,,,74.1119384765625,2.4261474609375,0.8759994323730469,-0.364611328125,0.0
,57,,,,,72.125244140625,10.931396484375,0.9135999755859375,-0.25533151245117186,0.0
,58,,,,,71.59423828125,20.9930419921875,0.9105960754394532,-0.16718258056640625,0.0
,59,,,,,69.4793701171875,30.6610107421875,0.9240618347167969,-0.018023400878906252,0.0
,60,,,,,66.4764404296875,38.0401611328125,0.8963016540527344,0.1093833984375,0.0
,61,,,,,63.2354736328125,42.1234130859375,0.8890508605957032,0.22902149047851564,0.0
,62,,,,,58.5205078125,45.904541015625,0.8522789794921876,0.3930965881347656,0.0
,63,,,,,50.9490966796875,51.251220703125,0.8469962585449219,0.5173959045410157,0.0
