Unix Time,Sample Index,Speed,Torque,Power,Efficiency,Voltage alpha,Voltage beta,Current alpha,Current beta,Error flags
1775463385,0,3000.0,0.291074920230908,0.09589019414347567,95.36212779595184,-63.043212890625,-39.2486572265625,-0.9071778442382813,-0.28039854125976565,0.0
,1,,,,,-57.9345703125,-44.769287109375,-0.8495858276367187,-0.3949610778808594,0.0
,2,,,,,-48.614501953125,-49.0264892578125,-0.8467890930175781,-0.49284678955078126,0.0
,3,,,,,-37.3809814453125,-56.396484375,-0.8042165771484375,-0.5738485107421876,0.0
,4,,,,,-28.5369873046875,-63.4368896484375,-0.7559470092773438,-0.620667919921875,0.0
,5,,,,,-18.6676025390625,-69.17724609375,-0.7013588928222656,-0.6931758544921875,0.0
,6,,,,,-11.4715576171875,-72.894287109375,-0.5660798034667969,-0.7717951721191406,0.0
,7,,,,,-2.105712890625,-74.81689453125,-0.42562157592773436,-0.8097064636230469,0.0
,8,,,,,3.460693359375,-75.3021240234375,-0.3012186767578125,-0.8534183898925781,0.0
,9,,,,,10.9039306640625,-74.1119384765625,-0.16842557373046876,-0.8918475952148438,0.0
,10,,,,,14.190673828125,-71.8597412109375,-0.04578358154296875,-0.9195041931152345,0.0
,11,,,,,23.98681640625,-67.6300048828125,0.0426760986328125,-0.9342129455566407,0.0
,12,,,,,36.4654541015625,-61.9171142578125,0.09125641479492187,-0.940531494140625,0.0
,13,,,,,46.7193603515625,-56.396484375,0.18831346435546875,-0.8960944885253906,0.0
,14,,,,,57.67822265625,-47.589111328125,0.29862910766601564,-0.84357802734375,0.0
,15,,,,,64.1693115234375,-41.9677734375,0.39164642944335937,-0.7907508178710938,0.0
,16,,,,,70.0103759765625,-34.478759765625,0.5456739990234375,-0.6651049255371094,0.0
,17,,,,,71.685791015625,-30.8074951171875,0.6954546752929688,-0.5556179443359375,0.0
,18,,,,,73.5260009765625,-23.1903076171875,0.7873325866699219,-0.48217776489257813,0.0
,19,,,,,75.5218505859375,-11.9293212890625,0.8716489562988281,-0.41267373046875,0.0
,20,,,,,77.6275634765625,2.069091796875,0.8898795227050782,-0.373726611328125,0.0
,21,,,,,77.6641845703125,11.8011474609375,0.9282051452636719,-0.2481843017578125,0.0
,22,,,,,77.545166015625,21.807861328125,0.957104736328125,-0.12564589233398438,0.0
,23,,,,,75.0823974609375,30.157470703125,0.9439497253417969,-0.0029003173828125,0.0
,24,,,,,71.9146728515625,37.82958984375,0.9545151672363281,0.14926276245117187,0.0
,25,,,,,64.1693115234375,40.9698486328125,0.9157752136230469,0.28454185180664066,0.0
,26,,,,,62.0086669921875,46.5087890625,0.9184683654785156,0.4240678344726563,0.0
,27,,,,,52.935791015625,48.0194091796875,0.9089387512207031,0.5439130920410157,0.0
,28,,,,,43.927001953125,54.6844482421875,0.8109494567871094,0.5679442932128906,0.0
,29,,,,,33.1329345703125,62.530517578125,0.7662017028808594,0.6353766723632813,0.0
,30,,,,,24.4903564453125,68.1610107421875,0.6593042907714844,0.6738058776855469,0.0
,31,,,,,14.1632080078125,72.10693359375,0.5367658813476562,0.7053986206054688,0.0
,32,,,,,6.1798095703125,73.6541748046875,0.4185779479980469,0.8027664184570312,0.0
,33,,,,,-3.3599853515625,74.1668701171875,0.32638928833007813,0.8784854187011719,0.0
,34,,,,,-8.38623046875,72.3724365234375,0.16801124267578124,0.8956801574707032,0.0
,35,,,,,-16.2872314453125,69.4244384765625,0.08234829711914063,0.9489216979980469,0.0
,36,,,,,-24.4354248046875,65.423583984375,-0.055934692382812505,0.9245797485351562,0.0
,37,,,,,-35.6781005859375,60.60791015625,-0.10741532592773438,0.9124605651855469,0.0
,38,,,,,-45.574951171875,56.1767578125,-0.204679541015625,0.850310906982422,0.0
,39,,,,,-55.0323486328125,50.4913330078125,-0.31023037719726565,0.778113720703125,0.0
,40,,,,,-61.2396240234375,45.7305908203125,-0.42127109985351563,0.7113028381347657,0.0
,41,,,,,-66.68701171875,38.48876953125,-0.5770595764160157,0.619114178466797,0.0
,42,,,,,-68.37158203125,33.8653564453125,-0.7163783935546876,0.5186388977050781,0.0
,43,,,,,-69.049072265625,28.1158447265625,-0.8034914978027344,0.4479954528808594,0.0
,44,,,,,-70.440673828125,19.1986083984375,-0.8786925842285157,0.3738301940917969,0.0
,45,,,,,-72.1343994140625,6.73828125,-0.8976482299804688,0.3202779052734375,0.0
,46,,,,,-72.61962890625,-4.6417236328125,-0.943846142578125,0.2150378173828125,0.0
,47,,,,,-72.0611572265625,-15.4449462890625,-0.9649770263671875,0.08690593872070312,0.0
,48,,,,,-66.2933349609375,-24.0509033203125,-0.940531494140625,-0.00642213134765625,0.0
,49,,,,,-62.36572265625,-32.62939453125,-0.938977752685547,-0.1470875244140625,0.0
,50,,,,,-59.50927734375,-37.2528076171875,-0.9059348510742188,-0.279259130859375,0.0
,51,,,,,-54.7119140625,-43.450927734375,-0.8938156677246094,-0.39547899169921874,0.0
,52,,,,,-47.222900390625,-48.4222412109375,-0.8253474609375,-0.4684012573242188,0.0
,53,,,,,-35.33935546875,-54.9041748046875,-0.8039058288574219,-0.5354193054199219,0.0
,54,,,,,-26.1199951171875,-62.109375,-0.7722095031738282,-0.592493408203125,0.0
,55,,,,,-16.0675048828125,-68.4814453125,-0.6896540405273438,-0.6417988037109376,0.0
,56,,,,,-8.642578125,-72.7752685546875,-0.5597612548828125,-0.6942116821289063,0.0
,57,,,,,0.8880615234375,-74.7344970703125,-0.44405930786132813,-0.7731417480468751,0.0
,58,,,,,6.005859375,-75.0457763671875,-0.2979040283203125,-0.8237937194824219,0.0
,59,,,,,12.9180908203125,-73.7823486328125,-0.14201196899414062,-0.8622229248046875,0.0
,60,,,,,14.97802734375,-70.9442138671875,-0.04329759521484375,-0.8949550781250001,0.0
,61,,,,,25.360107421875,-67.12646484375,0.03045333251953125,-0.9217830139160157,0.0
,62,,,,,36.5478515625,-62.3016357421875,0.07882648315429688,-0.9161895446777344,0.0
